 real_pc_y real_pc_cm real_pc_xall real_pc_xmarket real_pc_xhome pc_hours productivity real_pc_kall real_pc_kmarket real_pc_khome solow_residual relative_price_investment tau_k tau_n return_business_capital_pre_tax return_business_capital_pre_tax_no_gain return_business_capital_after_tax return_business_capital_after_tax_no_gain return_all_capital_pre_tax return_all_capital_pre_tax_no_gain return_all_capital_after_tax return_all_capital_after_tax_no_gain return_housing_capital_pre_tax return_housing_capital_pre_tax_no_gain return_housing_capital_after_tax return_housing_capital_after_tax_no_gain
1947-01-01            1.9306153198799028 0.4373191047046111 0.1561252764765739            
1947-04-01           46.22725487690577 1.972670083883226 0.3937521083019923 0.15581725030203342 22.00717247107644 12.2022623079165 16.754946713268247 7.271609111346478 17.619776568156453 8.083249301259121 14.449289313939051 5.108230696994354 11.688466507026508 2.518701139775792 11.284832711268212 2.1401968230374546
1947-07-01           44.72288801794225 1.981206776102929 0.38614796197431106 0.14932168662491932 13.828200640558386 11.932576068135049 9.040421919092667 7.205041601486117 9.77792220045437 7.933219723643514 6.879019284875665 5.071050533358545 4.278902970604892 2.5040933297846513 3.901001012646055 2.131027763272364
1947-10-01           44.89572586683347 1.967306309981387 0.39572374157705786 0.14856735862292458 8.870557859269423 11.892696187048667 4.142926440203509 7.066430600472251 4.993044080310649 7.934366295477191 2.11792772203232 4.998840548139727 -0.3439661936256111 2.4848785503757576 -0.7120308494491856 2.1090018027866586
1953-07-01 28.13498760219228 12.937211071922382 7.116248367410819 2.838397326386139 4.277851041024681 0.47616351242459215 59.08681969126706 70.73929498094913 30.28406789641996 40.455227084529156 57.34790311581872 2.174866596503175 0.46960548915170996 0.15705414518901215 13.08012143886701 12.010187743361156 7.271253966307301 6.242860871120293 9.339819036517994 8.296570307158113 5.84707389175112 4.828950232300211 4.517521679745484 3.5090162599484387 3.97792107292676 2.9733279207110552
1953-10-01 27.403509537861815 12.78509571380605 6.923686909414824 2.7754775754744694 4.148209333940355 0.4667762239930545 58.70802352235827 70.97202808247408 30.428032130362006 40.54399595211208 56.22825805863312 2.1582070316785846 0.44562093020157495 0.15609418730044436 7.06785589665222 10.329509571306161 2.4757732238794627 5.63232855611584 4.1859866203989515 7.381819288053859 1.3746500355796165 4.505829252510751 0.45921344434471933 3.5692429269758463 -0.07000854017960023 3.0277719577327167
1954-01-01 27.071970002740613 12.83775708153996 6.743958040475132 2.681226877107899 4.062731163367234 0.4621944813521614 58.57268118723723 70.96823948030153 30.48191513910068 40.486324341200856 55.678082789963184 2.1570277769852746 0.41912635411385707 0.15029189111086247 10.557877559255125 10.793715615095545 5.940244399886874 6.168657530549138 7.443588962480874 7.67442812225585 4.6270931218565625 4.853380095188964 3.419125216139429 3.6434504360573827 2.9060436374256593 3.1295338751516244
1954-04-01 27.024439325317616 12.917545414364353 6.87304078423991 2.6604093205463313 4.212631463693579 0.4546345341431173 59.44211733992566 71.02813699435656 30.501516819135603 40.52662017522096 56.39825555626465 2.1673779187614657 0.41996505237452486 0.1496593626652346 13.10908763762062 11.01862954113182 8.309266957346772 6.285854161591686 9.873897908078089 7.828550173058169 6.948541558471399 4.944269269395574 5.690087345739836 3.70357097559324 5.163362249305603 3.184293201047983
1954-07-01 27.347785772341663 13.091914759785304 7.006711849679121 2.711487965987729 4.295223883691392 0.451793563458642 60.53159669426129 71.2460919798455 30.50819791646581 40.737894063379684 57.713184742316656 2.1570534845775544 0.4239429106685957 0.14939852418330582 9.444002428245923 11.49714143799283 4.524601006482398 6.508288819839025 6.10087153094605 8.106900480866264 3.1213879701326164 5.085116176029003 1.8095298189123366 3.7545360819258855 1.2923877582927679 3.2299970985126825
1954-10-01 27.874071387615363 13.225709599925585 7.224610178654325 2.6974822523979585 4.527127926256366 0.4535326236831945 61.45990372477856 71.53487716797397 30.5447384868658 40.99013868110817 59.112208068974134 2.159071897195738 0.42294106942751064 0.1491295857371735 12.62668069944688 12.218033777716752 7.315563706453587 6.921463092563296 8.900849356641082 8.502388448755326 5.710092144645285 5.32042377446722 4.164073095671039 3.7786887558277416 3.63570640935289 3.2517898108288756
1955-01-01 28.69097103905427 13.328840373268712 7.621033020084731 2.718957103625934 4.902075916458797 0.46043110531444054 62.31327707423339 72.027727328752 30.560518737505475 41.46720859124652 60.67940590697128 2.1494615372361823 0.41961200251835545 0.15242429385459375 11.454391346790672 13.398302966735919 5.753139018140363 7.622145642022504 7.236874981476715 9.125470988878925 3.85343825012352 5.697262520579693 1.95471543590644 3.7732544665149303 1.4316312914566476 3.2431837176601475
1955-04-01 29.118520998028263 13.412058964662112 7.982148938959512 2.890005500978456 5.092143437981056 0.46360175410300025 62.80934172556837 72.9390258134255 30.964091608251493 41.974934205174016 61.56849028052234 2.1569205416087414 0.4151136739235014 0.15300484820989985 15.1852720871698 13.649678931324427 9.300528300106592 7.824256455808487 10.722652885991124 9.231973860157439 7.247374487434333 5.791985345174555 5.19194936949503 3.7575660461272475 4.657321244315549 3.2284183567502955
1955-07-01 29.56285417431315 13.471880825478879 8.235208822458379 3.0701666109110697 5.165042211547309 0.46914160733624344 63.01477786668545 74.20108834222002 31.53571750211934 42.665370840100685 61.812014865042016 2.1844902736879597 0.42415727695666916 0.15362535182047724 19.198145028806678 13.471721847848372 13.105575535927038 7.601442764976407 14.660839203666454 9.099686712394185 11.07560737129829 5.646190366883896 9.079889449861888 3.724256921764435 8.533970181921768 3.198578911922878
1955-10-01 29.875111688505267 13.730754234121237 8.18514627679287 3.204609699736336 4.980536577056534 0.4730818797306373 63.149980940964205 75.63573546859635 32.259798844941386 43.375936623654965 61.717257670680596 2.2216584500283143 0.4307345746334989 0.1545278235682374 21.141137067310332 13.471572378937768 14.880070193987294 7.512165061992904 16.523586988943894 9.076113872795833 12.848112208191553 5.578968923542416 10.86206991373524 3.6898801603821196 10.311496865384996 3.1662600423127962
1956-01-01 29.811381411917584 13.825555207139141 7.995199308279762 3.212456585272735 4.7827427230070265 0.4706501734801629 63.34084866362868 76.87609450912828 33.05946973918846 43.81662476993982 61.21899881983736 2.2717981460589862 0.4311516213772341 0.15819572460363407 22.922422516798747 12.717715422520559 16.918848716454814 7.094266133516247 18.586915059709376 8.65624743075939 15.040156334985099 5.335498390052407 13.248705843077047 3.65885032925668 12.68756765536876 3.1337629333087813
1956-04-01 29.973626318170655 13.845067399481529 8.034325869212804 3.263083161202466 4.771242708010338 0.4706300039414736 63.68830305578669 77.88107393824254 33.675218654950015 44.20585528329252 61.03424595970749 2.278475754173338 0.4382615681794508 0.1589045654729057 13.644735797784602 12.356135644161048 8.048534119673878 6.807891278493328 9.740219344655298 8.48501548485392 6.4143086712621145 5.187786332355926 4.872777392728489 3.6596242560452685 4.342108702166825 3.1335691931799303
1956-07-01 29.992501800446956 13.898196851501371 8.021297253566333 3.3403621388454208 4.680935114720912 0.46730665386692266 64.18162795727723 78.80080154091837 34.27995297694285 44.52084856397552 61.02399801693001 2.315696617866959 0.420553832566335 0.1590894145069769 19.2796924662078 11.994670770856985 13.859302023085895 6.825940163860533 15.426022616680157 8.3196234138045 12.169470088964452 5.215162543730689 10.552386473247367 3.67400468926824 9.998927109033207 3.14659412194227
1956-10-01 30.415709418453392 14.012728808544558 8.102969407230603 3.3549708152578823 4.74799859197272 0.4647988441277562 65.43843600887533 79.62281680346078 34.91227482301278 44.710541980448 62.11153136892287 2.336416162737662 0.4325317623069318 0.15941750329547683 15.917538602742898 11.970703485656387 10.474700677720229 6.668285098234961 12.18645347461651 8.335695400068754 8.911389335858889 5.145619880036345 7.4333744609740515 3.706166577165604 6.887545171902154 3.1746112104475976
1957-01-01 30.664533652611635 14.027012377951094 8.133102051913252 3.3907234575402825 4.742378594372969 0.46339818773664004 66.1731842379129 80.47380853067511 35.513893538959536 44.95991499171558 62.51788325025282 2.349343915921519 0.43277667938547265 0.16413879048370125 14.342459037996115 11.914724544203592 8.976261097993078 6.634717264130208 10.705563945576223 8.336131549924563 7.461105990501138 5.144087696327726 6.023437397809439 3.729769997699428 5.478904375920912 3.1941019069215093
